Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
"Jan 05, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,32303,25,$17.56,$0.00,0,0,0,0,$0.00,$0.00
"Jan 05, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,1900,8,$7.96,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 1,ASIN377,Walmart,587,17,$3.42,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,12566,62,$16.38,$59.99,1,1,1,0,$59.99,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,286825,575,$299.27,"$1,989.61",37,39,17,22,$934.83,"$1,054.78"
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 13,ASIN376,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,442,1,$0.25,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 13,ASIN404,Walmart,669,7,$1.30,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,791,5,$1.43,$23.99,1,1,1,0,$23.99,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,11869,90,$36.34,$365.42,8,8,5,3,$212.45,$152.97
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 2,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 2,ASIN391,Walmart,2497,12,$4.34,$49.99,1,1,0,1,$0.00,$49.99
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,54528,230,$65.06,$733.55,18,18,11,7,$406.89,$326.66
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,2187,15,$2.40,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,5421,16,$2.64,$66.99,1,1,0,1,$0.00,$66.99
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 4,ASIN409,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,334,8,$2.21,$58.38,2,2,2,0,$58.38,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 8,ASIN406,Walmart,152,6,$5.59,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 1,Brand 1 Ad Group 9,ASIN413,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,17169,26,$17.77,$84.99,1,1,1,0,$84.99,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,4707,10,$6.98,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN454,Walmart,12277,20,$20.94,$565.98,2,2,0,2,$0.00,$565.98
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,24172,72,$56.26,$163.99,1,1,0,1,$0.00,$163.99
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN463,Walmart,4003,8,$6.22,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN468,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 1,ASIN472,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN476,Walmart,3070,12,$6.37,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN480,Walmart,27479,81,$63.68,"$1,308.68",9,10,2,8,$199.98,"$1,108.70"
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,40314,106,$80.62,$254.47,2,3,0,3,$0.00,$254.47
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,3528,16,$10.18,$24.99,1,1,0,1,$0.00,$24.99
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN491,Walmart,21519,71,$44.99,$293.98,2,2,1,1,$199.99,$93.99
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,4758,5,$4.73,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN500,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,15453,28,$22.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,20823,68,$48.91,$356.95,5,5,2,3,$177.98,$178.97
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 3,ASIN514,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,22907,19,$12.50,$0.00,0,0,0,0,$0.00,$0.00
"Jan 06, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,8474,22,$20.06,$209.99,1,1,0,1,$0.00,$209.99
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 1,ASIN377,Walmart,216,7,$1.88,$49.99,1,1,1,0,$49.99,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,12704,90,$20.44,$224.96,4,4,2,2,$119.98,$104.98
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 13,ASIN376,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,354,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 13,ASIN404,Walmart,469,5,$1.07,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,1085,3,$0.68,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,9322,214,$110.50,"$1,275.54",29,30,20,10,$804.70,$470.84
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 2,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 2,ASIN391,Walmart,2416,16,$4.26,$34.99,1,1,0,1,$0.00,$34.99
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,117445,342,$285.12,"$1,103.72",28,28,22,6,$813.78,$289.94
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,6070,25,$3.86,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,5050,15,$2.10,$89.98,2,2,1,1,$49.99,$39.99
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 4,ASIN409,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,375,3,$0.74,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 8,ASIN406,Walmart,9,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 1,Brand 1 Ad Group 9,ASIN413,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,10539,25,$14.77,$93.99,1,1,0,1,$0.00,$93.99
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,3356,8,$5.72,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN454,Walmart,8555,14,$9.96,$751.48,2,3,1,2,$247.50,$503.98
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,17595,55,$40.73,$886.89,11,11,4,7,$387.96,$498.93
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN463,Walmart,12871,18,$16.88,$298.97,2,3,1,2,$258.99,$39.98
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN468,Walmart,1,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 1,ASIN472,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN476,Walmart,31434,90,$61.81,$236.98,2,2,0,2,$0.00,$236.98
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN480,Walmart,34485,110,$85.48,$398.94,6,6,0,6,$0.00,$398.94
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,30777,104,$77.02,"$1,486.87",8,13,7,6,$769.93,$716.94
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,2248,17,$12.36,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN491,Walmart,55349,136,$82.86,"$1,251.94",6,6,5,1,$999.95,$251.99
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,9919,21,$14.54,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN501,Walmart,26050,74,$59.93,$604.63,4,7,0,7,$0.00,$604.63
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,13539,26,$19.79,$0.00,0,0,0,0,$0.00,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,15485,51,$50.95,$374.95,5,5,2,3,$177.98,$196.97
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 3,ASIN514,Walmart,5164,22,$17.57,$66.99,1,1,1,0,$66.99,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,24836,23,$13.51,$52.99,1,1,1,0,$52.99,$0.00
"Jan 07, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,4320,7,$5.60,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 1,ASIN377,Walmart,81,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,16842,139,$32.40,$699.88,12,12,8,4,$479.92,$219.96
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 13,ASIN377,Walmart,212,1,$0.08,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,232,1,$0.36,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 13,ASIN404,Walmart,2383,8,$3.66,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,287,4,$0.94,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,2004,50,$28.39,$415.91,9,9,6,3,$255.94,$159.97
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 2,ASIN385,Walmart,237,2,$1.34,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 2,ASIN391,Walmart,2487,11,$2.42,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,108216,256,$230.82,$721.51,19,19,14,5,$517.86,$203.65
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,5674,26,$4.15,$235.95,5,5,2,3,$65.98,$169.97
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,4941,8,$1.20,$37.99,1,1,0,1,$0.00,$37.99
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 4,ASIN409,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,459,9,$2.53,$53.18,2,2,1,1,$29.19,$23.99
"Jan 08, 2022",Brand 1,Brand 1 Ad Group 8,ASIN406,Walmart,50,1,$0.44,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,20812,31,$18.41,$281.97,3,3,1,2,$93.99,$187.98
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,9936,29,$18.50,$149.98,2,2,1,1,$84.99,$64.99
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,7826,20,$12.94,"$1,091.94",6,6,3,3,$800.97,$290.97
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN454,Walmart,9551,12,$9.62,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,23539,58,$42.61,$255.97,3,3,1,2,$96.99,$158.98
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN463,Walmart,6001,9,$10.09,$142.99,1,1,0,1,$0.00,$142.99
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN468,Walmart,7616,24,$20.24,$136.99,1,1,0,1,$0.00,$136.99
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 1,ASIN472,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN476,Walmart,48811,129,$103.78,$685.80,5,5,3,2,$369.72,$316.08
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN480,Walmart,33371,102,$75.76,$807.93,7,7,3,4,$339.97,$467.96
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,39552,109,$84.11,$972.04,7,9,4,5,$439.96,$532.08
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,22905,108,$77.41,"$1,456.60",10,18,7,11,$657.93,$798.67
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN491,Walmart,44585,113,$69.31,$619.12,4,4,3,1,$599.97,$19.15
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN501,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,16243,32,$24.08,$88.98,2,2,0,2,$0.00,$88.98
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,19485,57,$42.66,$378.95,4,5,2,3,$177.98,$200.97
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,3660,16,$7.48,$147.98,2,2,1,1,$80.99,$66.99
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,25263,28,$17.93,$105.98,2,2,2,0,$105.98,$0.00
"Jan 08, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,2205,9,$10.69,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 1,ASIN377,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,22922,180,$41.94,$852.84,16,16,8,8,$479.92,$372.92
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 13,ASIN377,Walmart,267,4,$0.52,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,236,1,$0.14,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,269,2,$0.42,$24.99,1,1,1,0,$24.99,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,428,1,$0.19,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,7293,120,$49.56,"$1,077.87",21,23,13,10,$565.37,$512.50
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 2,ASIN385,Walmart,10092,80,$41.28,$498.12,8,8,4,4,$269.96,$228.16
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 2,ASIN391,Walmart,5819,67,$20.12,$389.94,6,6,4,2,$239.96,$149.98
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,156408,418,$347.72,"$1,860.57",43,43,29,14,"$1,072.71",$787.86
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,6118,21,$2.64,$32.99,1,1,1,0,$32.99,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,4108,17,$2.53,$49.99,1,1,1,0,$49.99,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 4,ASIN409,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,54,1,$0.29,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 1,Brand 1 Ad Group 8,ASIN406,Walmart,8,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,10040,23,$16.70,$187.98,2,2,1,1,$93.99,$93.99
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,11790,44,$30.44,"$1,053.95",6,6,1,5,$84.99,$968.96
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,6379,22,$18.25,$266.99,1,1,1,0,$266.99,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN454,Walmart,21270,26,$18.61,$495.00,1,2,2,0,$495.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,17465,54,$41.80,$245.97,3,3,2,1,$193.98,$51.99
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN463,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN468,Walmart,8585,31,$19.38,$134.99,1,1,1,0,$134.99,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,29659,157,$110.96,$451.30,13,16,10,6,$298.24,$153.06
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN476,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN480,Walmart,47094,122,$93.83,"$1,827.06",12,15,3,12,$359.97,"$1,467.09"
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,37641,103,$79.12,"$1,549.87",9,13,5,8,$549.95,$999.92
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN491,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN501,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,15872,33,$28.72,$604.88,5,12,0,12,$0.00,$604.88
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,49414,131,$77.54,$859.90,10,10,6,4,$533.94,$325.96
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,4146,15,$9.28,$80.99,1,1,1,0,$80.99,$0.00
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,21509,28,$17.74,$129.98,2,2,1,1,$52.99,$76.99
"Jan 09, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,1989,5,$5.50,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 1,ASIN377,Walmart,848,13,$2.98,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,19355,128,$30.52,$802.86,14,14,5,9,$299.95,$502.91
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 13,ASIN377,Walmart,180,2,$0.76,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 13,ASIN399,Walmart,869,3,$0.68,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,90,2,$0.43,$24.99,1,1,1,0,$24.99,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,682,3,$0.79,$21.99,1,1,1,0,$21.99,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 2,ASIN379,Walmart,5276,134,$50.72,"$1,062.76",23,23,15,8,$656.85,$405.91
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 2,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 2,ASIN391,Walmart,6902,66,$30.29,$229.96,4,4,3,1,$179.97,$49.99
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 4,ASIN395,Walmart,193407,745,$582.78,"$2,881.35",65,65,49,16,"$1,854.51","$1,026.84"
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,7010,36,$5.29,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,6085,20,$3.22,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,15,1,$0.65,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,335,4,$1.40,$34.99,1,1,1,0,$34.99,$0.00
"Jan 10, 2022",Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,98,2,$0.73,$69.99,1,1,0,1,$0.00,$69.99
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,8381,27,$16.28,$178.98,2,2,0,2,$0.00,$178.98
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,10308,42,$28.33,$213.27,3,3,1,2,$84.99,$128.28
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,8792,25,$18.22,$266.99,1,1,1,0,$266.99,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN454,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,43715,111,$87.95,$774.92,8,8,3,5,$290.97,$483.95
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN463,Walmart,13812,20,$23.74,$428.98,3,3,1,2,$220.14,$208.84
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN468,Walmart,13932,41,$28.51,$303.96,4,4,0,4,$0.00,$303.96
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN476,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN480,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,32300,83,$63.47,$341.96,4,4,0,4,$0.00,$341.96
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,16639,72,$53.42,$134.99,1,1,0,1,$0.00,$134.99
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN491,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,37553,47,$39.78,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN501,Walmart,33442,55,$47.16,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,16073,36,$27.76,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,24376,45,$29.98,$88.99,1,1,1,0,$88.99,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,4649,12,$7.40,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,17739,20,$12.70,$0.00,0,0,0,0,$0.00,$0.00
"Jan 10, 2022",Brand 2,Brand 2 Ad Group 5,ASIN618,Walmart,1487,9,$7.51,$0.00,0,0,0,0,$0.00,$0.00
"Jan 11, 2022",Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,19,1,$0.12,$0.00,0,0,0,0,$0.00,$0.00
"Jan 11, 2022",Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
"Jan 11, 2022",Brand 1,Brand 1 Ad Group 11,ASIN389,Walmart,0,0,$0.00,$0.00,0,0,0,0,$0.00,$0.00
